batch_id,index_name,batch_size,qid,nthreads,curr_nlist,nlist,niter,seed,nprobe,cummulative_time_ms_mean,total_ms_mean,overhead_ms_mean,search_time_ms_mean,crack_time_ms_mean,refine_time_ms_mean,get_local_region_time_ms_mean,reorg_time_ms_mean,inner_point_assignments_ms_mean,update_invlists_ms_mean,metadata_tracking_time_mean,nruns,recall_1_perQ,recall_10_perQ,recall_100_perQ
50515,CrackIVF,16,808224,16,16000,100,10,42,99999,50801.59144898062,0.3511690010782331,0.0014899997040629387,0.3496790013741702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.9875,0.895
50516,CrackIVF,16,808240,16,16000,100,10,42,99999,50801.91231897334,0.3208699927199632,0.0015700061339884996,0.3192999865859747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.875,0.88125,0.823125
50517,CrackIVF,16,808256,16,16000,100,10,42,99999,50802.252827968914,0.340508995577693,0.0013499811757355928,0.3391590144019574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.9375,0.98125,0.900625
50518,CrackIVF,16,808272,16,16000,100,10,42,99999,50802.62780695921,0.37497899029403925,0.0014999823179095984,0.37347900797612965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.90625,0.825625
50519,CrackIVF,16,808288,16,16000,100,10,42,99999,50802.99694594578,0.3691389865707606,0.0012799864634871483,0.36785900010727346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.98125,0.89125
50520,CrackIVF,16,808304,16,16000,100,10,42,99999,50803.34334494546,0.3463989996816963,0.0014289980754256248,0.34497000160627067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.95,0.825625
50521,CrackIVF,16,808320,16,16000,100,10,42,99999,50803.67060395656,0.32725901110097766,0.0017900019884109497,0.3254690091125667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.9375,0.94375,0.84125
50522,CrackIVF,16,808336,16,16000,100,10,42,99999,50804.000882955734,0.3302789991721511,0.0016700068954378366,0.32860899227671325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.95,0.836875
50523,CrackIVF,16,808352,16,16000,100,10,42,99999,50804.373981954996,0.3730989992618561,0.0016900012269616127,0.37140899803489447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.9375,0.95,0.835
50524,CrackIVF,16,808368,16,16000,100,10,42,99999,50804.73963095574,0.3656490007415414,0.0014099932741373777,0.364239007467404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.94375,0.906875
50525,CrackIVF,16,808384,16,16000,100,10,42,99999,50805.12427096255,0.384640006814152,0.0016099947970360518,0.38303001201711595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.9375,0.94375,0.8525
50526,CrackIVF,16,808400,16,16000,100,10,42,99999,50805.462959979195,0.3386890166439116,0.001460022758692503,0.3372289938852191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.91875,0.768125
50527,CrackIVF,16,808416,16,16000,100,10,42,99999,50805.801378999604,0.3384190204087645,0.0012399978004395962,0.3371790226083249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.9125,0.809375
50528,CrackIVF,16,808432,16,16000,100,10,42,99999,50806.16923799971,0.36785900010727346,0.0017200072761625051,0.36613899283111095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.9375,0.860625
50529,CrackIVF,16,808448,16,16000,100,10,42,99999,50806.530717003625,0.3614790039137006,0.0013599928934127092,0.36011901102028787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.95625,0.84125
50530,CrackIVF,16,808464,16,16000,100,10,42,99999,50806.899105984485,0.3683889808598906,0.0017290003597736359,0.36665998050011694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.96875,0.898125
50531,CrackIVF,16,808480,16,16000,100,10,42,99999,50807.23450597725,0.3353999927639961,0.0016400008462369442,0.3337599919177592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.875,0.89375,0.805
