batch_id,index_name,batch_size,qid,nthreads,curr_nlist,nlist,niter,seed,nprobe,cummulative_time_ms_mean,total_ms_mean,overhead_ms_mean,search_time_ms_mean,crack_time_ms_mean,refine_time_ms_mean,get_local_region_time_ms_mean,reorg_time_ms_mean,inner_point_assignments_ms_mean,update_invlists_ms_mean,metadata_tracking_time_mean,nruns,recall_1_perQ,recall_10_perQ,recall_100_perQ
57985,CrackIVF,16,927744,16,8905,100,10,42,99999,54163.07772995788,0.3783690044656396,0.0016999838408082724,0.3766690206248313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.8125,0.90625,0.870625
57986,CrackIVF,16,927760,16,8905,100,10,42,99999,54163.477488968056,0.3997590101789683,0.0015510013327002525,0.39820800884626806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.9375,0.9375,0.883125
57987,CrackIVF,16,927776,16,8905,100,10,42,99999,54163.871118973475,0.3936300054192543,0.0017099955584853888,0.3919200098607689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.875,0.88125,0.804375
57988,CrackIVF,16,927792,16,8905,100,10,42,99999,54164.223137981026,0.3520190075505525,0.0013099925126880407,0.35070901503786445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.9375,0.9125,0.845
57989,CrackIVF,16,927808,16,8905,100,10,42,99999,54164.59398699226,0.37084901123307645,0.0015200057532638311,0.3693290054798126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.875,0.9125,0.830625
57990,CrackIVF,16,927824,16,8905,100,10,42,99999,54164.962155977264,0.36816898500546813,0.0020099978428333998,0.36615898716263473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.875,0.81875,0.74625
57991,CrackIVF,16,927840,16,8905,100,10,42,99999,54165.38334498182,0.4211890045553446,0.0014899997040629387,0.41969900485128164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.75,0.9,0.845
57992,CrackIVF,16,927856,16,8905,100,10,42,99999,54165.77468396281,0.3913389809895307,0.0010999792721122503,0.39023900171741843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.9375,0.9,0.811875
57993,CrackIVF,16,927872,16,8905,100,10,42,99999,54166.16529296152,0.3906089987140149,0.0014299876056611538,0.38917901110835373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.9375,0.95625,0.88625
57994,CrackIVF,16,927888,16,8905,100,10,42,99999,54166.546982945874,0.38168998435139656,0.0013200042303651571,0.3803699801210314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.9375,0.91875,0.85875
