batch_id,index_name,batch_size,qid,nthreads,curr_nlist,nlist,niter,seed,nprobe,cummulative_time_ms_mean,total_ms_mean,overhead_ms_mean,search_time_ms_mean,crack_time_ms_mean,refine_time_ms_mean,get_local_region_time_ms_mean,reorg_time_ms_mean,inner_point_assignments_ms_mean,update_invlists_ms_mean,metadata_tracking_time_mean,nruns,recall_1_perQ,recall_10_perQ,recall_100_perQ,cum_dist_comp
25952,CrackIVF,16,415216,16,967,100,10,42,99999,44684.53592603328,0.4588149895425886,0.002463988494127989,0.4563510010484606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.9875,0.963125,554324920
25953,CrackIVF,16,415232,16,967,100,10,42,99999,44684.92458105902,0.3886550257448107,0.0023040047381073236,0.3863510210067034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.9375,0.9125,0.910625,554324920
25954,CrackIVF,16,415248,16,967,100,10,42,99999,44685.29053204111,0.36595098208636045,0.004095985786989331,0.3618549962993711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.975,0.945,554324920
25955,CrackIVF,16,415264,16,967,100,10,42,99999,44685.87512304657,0.5845910054631531,0.007071997970342636,0.5775190074928105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.99375,0.969375,554324920
25956,CrackIVF,16,415280,16,967,100,10,42,99999,44686.4915380429,0.616414996329695,0.007872004061937332,0.6085429922677577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.9375,0.9625,0.96625,554324920
25957,CrackIVF,16,415296,16,967,100,10,42,99999,44686.99316904531,0.501631002407521,0.008623988833278418,0.4930070135742426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.9375,0.98125,0.963125,554324920
25958,CrackIVF,16,415312,16,967,100,10,42,99999,44687.54884804366,0.5556789983529598,0.0097439915407449,0.5459350068122149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.9875,0.965625,554324920
25959,CrackIVF,16,415328,16,967,100,10,42,99999,44688.175615039654,0.6267669959925115,0.009167997632175684,0.6175989983603358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.99375,0.97625,554324920
25960,CrackIVF,16,415344,16,967,100,10,42,99999,44688.63710205187,0.4614870122168213,0.010143994586542249,0.45134301763027906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.9375,0.95625,0.95125,554324920
25961,CrackIVF,16,415360,16,967,100,10,42,99999,44689.26082906546,0.6237270135898143,0.010048010153695941,0.6136790034361184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.9875,0.9625,554324920
