batch_id,index_name,batch_size,qid,nthreads,curr_nlist,nlist,niter,seed,nprobe,cummulative_time_ms_mean,total_ms_mean,overhead_ms_mean,search_time_ms_mean,crack_time_ms_mean,refine_time_ms_mean,get_local_region_time_ms_mean,reorg_time_ms_mean,inner_point_assignments_ms_mean,update_invlists_ms_mean,metadata_tracking_time_mean,nruns,recall_1_perQ,recall_10_perQ,recall_100_perQ,cum_dist_comp
60293,CrackIVF,16,964672,16,15909,100,10,42,99999,463743.17462320323,6.178770010592416,0.01916801556944847,6.1596019950229675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.9375,0.96875,0.908125,3500961687
60294,CrackIVF,16,964688,16,15909,100,10,42,99999,463748.2149171992,5.040293995989487,0.010896008461713791,5.029397987527773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.925,0.8825,3500961687
60295,CrackIVF,16,964704,16,15909,100,10,42,99999,463753.0618002056,4.8468830063939095,0.01110398443415761,4.835779021959752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.9375,0.98125,0.941875,3500961687
60296,CrackIVF,16,964720,16,15909,100,10,42,99999,463758.55552218854,5.493721982929856,0.010991992894560099,5.4827299900352955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.975,0.91,3500961687
60297,CrackIVF,16,964736,16,15909,100,10,42,99999,463764.80067617376,6.245153985219076,0.02420798409730196,6.220946001121774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.93125,0.879375,3500961687
60298,CrackIVF,16,964752,16,15909,100,10,42,99999,463769.5051901974,4.704514023615047,0.010657007806003094,4.693857015809044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.94375,0.911875,3500961687
60299,CrackIVF,16,964768,16,15909,100,10,42,99999,463775.01760120504,5.512411007657647,0.020400009816512465,5.492010997841135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.9375,0.9375,0.871875,3500961687
60300,CrackIVF,16,964784,16,15909,100,10,42,99999,463781.0049771797,5.987375974655151,0.011583993909880519,5.975791980745271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.9375,0.975,0.93875,3500961687
60301,CrackIVF,16,964800,16,15909,100,10,42,99999,463786.395290168,5.390312988311052,0.010752002708613873,5.3795609856024384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.875,0.9125,0.904375,3500961687
60302,CrackIVF,16,964816,16,15909,100,10,42,99999,463792.1872231818,5.791933013824746,0.011168012861162424,5.780765000963584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.975,0.940625,3500961687
60303,CrackIVF,16,964832,16,15909,100,10,42,99999,463797.87664319156,5.689420009730384,0.011008000001311302,5.6784120097290725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.9375,0.9625,0.921875,3500961687
60304,CrackIVF,16,964848,16,15909,100,10,42,99999,463803.622896201,5.746253009419888,0.01166400033980608,5.734589009080082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.9875,0.9375,3500961687
60305,CrackIVF,16,964864,16,15909,100,10,42,99999,463809.795585199,6.172688998049125,0.023663975298404694,6.14902502275072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.98125,0.928125,3500961687
