dataset_name,dim,skew,seed,nruns,index_name,nlist,nprobe,niter,add_time,train_time,total_build_time,total_search_time,total_time,10th_search_time_ms,25th_search_time_ms,median_search_time_ms,mean_search_time_ms,75th_search_time_ms,90th_search_time_ms,99th_search_time_ms,std_search_time_ms,CV_search_time_ms,QPS,recall_1,recall_10,recall_100,nthreads,batch_size,total_num_queries,run_date,cmd
SIFT10M,128,default,42,3,IVFFlat,5000,16,10,61.6683426790114,82.29268191001029,143.9610245890217,2.147223825129913,146.1082484141516,2.8387766040395945,3.0531380034517497,3.3776199852582067,3.435558120207861,3.758008999284357,4.1262850048951805,4.838726265588775,0.5094763536467336,14.829507632253616,4524.997533205677,0.9066,0.87929,0.817102,16,16,10000,2026-07-20 05:10:45,python run_baselines.py --result_path ./results/ --dbname SIFT10M --skew default --store --target_queries 0 --nruns 3 --seed 42 --nthreads 16 --runid 250227_rerun_baselines --run_desc None --index_name BruteForce IVFFlat --topK 100 --niter 10 --nprobe 1 2 4 8 16 20 32 48 64 80 128 256 512 1024 --nlist 100 1000 5000 10000 16000 --batch_size None
SIFT10M,128,default,42,3,IVFFlat,5000,20,10,61.6683426790114,82.29268191001029,143.9610245890217,2.5833599077304825,146.54438449675217,3.4140664094593376,3.6886320158373564,4.056331992615014,4.133375852368772,4.508097015786916,4.956911609042436,5.6619094393681735,0.5954986851012176,14.40707804880475,3815.4883315491707,0.9263,0.9032,0.849076,16,16,10000,2026-07-20 05:10:54,python run_baselines.py --result_path ./results/ --dbname SIFT10M --skew default --store --target_queries 0 --nruns 3 --seed 42 --nthreads 16 --runid 250227_rerun_baselines --run_desc None --index_name BruteForce IVFFlat --topK 100 --niter 10 --nprobe 1 2 4 8 16 20 32 48 64 80 128 256 512 1024 --nlist 100 1000 5000 10000 16000 --batch_size None
SIFT10M,128,default,42,3,IVFFlat,5000,32,10,61.6683426790114,82.29268191001029,143.9610245890217,3.966276633058442,147.92730122208013,5.410052603110671,5.7881909888237715,6.284693023189902,6.346042612893507,6.811897997977212,7.327145611634478,8.393598608672619,0.7572526475325342,11.932675113053824,2521.2563129488235,0.96,0.94361,0.905034,16,16,10000,2026-07-20 05:11:06,python run_baselines.py --result_path ./results/ --dbname SIFT10M --skew default --store --target_queries 0 --nruns 3 --seed 42 --nthreads 16 --runid 250227_rerun_baselines --run_desc None --index_name BruteForce IVFFlat --topK 100 --niter 10 --nprobe 1 2 4 8 16 20 32 48 64 80 128 256 512 1024 --nlist 100 1000 5000 10000 16000 --batch_size None
SIFT10M,128,default,42,3,IVFFlat,5000,48,10,61.6683426790114,82.29268191001029,143.9610245890217,6.466088613815373,150.42711320283706,8.906950784148648,9.545287990476936,10.251614992739633,10.345741782104596,11.083607998443767,11.922023392980918,13.092728873016313,1.1756428553904772,11.363543379982953,1741.1756384332475,0.9788,0.96855,0.940846,16,16,10000,2026-07-20 05:11:25,python run_baselines.py --result_path ./results/ --dbname SIFT10M --skew default --store --target_queries 0 --nruns 3 --seed 42 --nthreads 16 --runid 250227_rerun_baselines --run_desc None --index_name BruteForce IVFFlat --topK 100 --niter 10 --nprobe 1 2 4 8 16 20 32 48 64 80 128 256 512 1024 --nlist 100 1000 5000 10000 16000 --batch_size None
SIFT10M,128,default,42,3,IVFFlat,5000,64,10,61.6683426790114,82.29268191001029,143.9610245890217,7.756627205904806,151.7176517949265,10.911794804269448,11.566397006390616,12.361061992123723,12.41060352944769,13.18723100121133,13.975716201821342,15.327946491306648,1.1956696816833259,9.634258953210932,1324.4209837514645,0.9877,0.98004,0.959796,16,16,10000,2026-07-20 05:11:49,python run_baselines.py --result_path ./results/ --dbname SIFT10M --skew default --store --target_queries 0 --nruns 3 --seed 42 --nthreads 16 --runid 250227_rerun_baselines --run_desc None --index_name BruteForce IVFFlat --topK 100 --niter 10 --nprobe 1 2 4 8 16 20 32 48 64 80 128 256 512 1024 --nlist 100 1000 5000 10000 16000 --batch_size None
SIFT10M,128,default,42,3,IVFFlat,5000,80,10,61.6683426790114,82.29268191001029,143.9610245890217,9.683799820224522,153.6448244092462,13.771578815067187,14.549629006069154,15.395781985716894,15.494079712359234,16.372273006709293,17.368382203858346,18.99339091265574,1.4232193944717517,9.185569074725269,1032.6524903081017,0.9923,0.98658,0.970974,16,16,10000,2026-07-20 05:12:19,python run_baselines.py --result_path ./results/ --dbname SIFT10M --skew default --store --target_queries 0 --nruns 3 --seed 42 --nthreads 16 --runid 250227_rerun_baselines --run_desc None --index_name BruteForce IVFFlat --topK 100 --niter 10 --nprobe 1 2 4 8 16 20 32 48 64 80 128 256 512 1024 --nlist 100 1000 5000 10000 16000 --batch_size None
SIFT10M,128,default,42,3,IVFFlat,5000,128,10,61.6683426790114,82.29268191001029,143.9610245890217,15.060175626946148,159.02120021596784,21.912261605029926,22.814021998783574,23.922032996779308,24.096281003113837,25.206382997566834,26.560202392283827,28.478054699953645,1.7864830280268411,7.413936730717836,660.6249633803684,0.9966,0.99463,0.986765,16,16,10000,2026-07-20 05:13:06,python run_baselines.py --result_path ./results/ --dbname SIFT10M --skew default --store --target_queries 0 --nruns 3 --seed 42 --nthreads 16 --runid 250227_rerun_baselines --run_desc None --index_name BruteForce IVFFlat --topK 100 --niter 10 --nprobe 1 2 4 8 16 20 32 48 64 80 128 256 512 1024 --nlist 100 1000 5000 10000 16000 --batch_size None
SIFT10M,128,default,42,3,IVFFlat,5000,256,10,61.6683426790114,82.29268191001029,143.9610245890217,30.906054238788784,174.86707882781047,45.82824321114458,47.356585011584684,49.38103898894042,49.44968678206205,51.4345970004797,53.01222678972408,56.526422840543084,2.777997401794868,5.617826082576101,323.5612001045884,0.9997,0.99891,0.997145,16,16,10000,2026-07-20 05:14:40,python run_baselines.py --result_path ./results/ --dbname SIFT10M --skew default --store --target_queries 0 --nruns 3 --seed 42 --nthreads 16 --runid 250227_rerun_baselines --run_desc None --index_name BruteForce IVFFlat --topK 100 --niter 10 --nprobe 1 2 4 8 16 20 32 48 64 80 128 256 512 1024 --nlist 100 1000 5000 10000 16000 --batch_size None
SIFT10M,128,default,42,3,IVFFlat,5000,512,10,61.6683426790114,82.29268191001029,143.9610245890217,63.96735024813097,207.92837483715266,96.79871559492312,99.15024699876085,102.39429600187577,102.34776039700955,105.2140379906632,107.89932841435075,112.3883290484082,4.299314076540784,4.200691895810555,156.85359654531348,1.0,0.99989,0.999635,16,16,10000,2026-07-20 05:17:52,python run_baselines.py --result_path ./results/ --dbname SIFT10M --skew default --store --target_queries 0 --nruns 3 --seed 42 --nthreads 16 --runid 250227_rerun_baselines --run_desc None --index_name BruteForce IVFFlat --topK 100 --niter 10 --nprobe 1 2 4 8 16 20 32 48 64 80 128 256 512 1024 --nlist 100 1000 5000 10000 16000 --batch_size None
SIFT10M,128,default,42,3,IVFFlat,5000,1024,10,61.6683426790114,82.29268191001029,143.9610245890217,124.28247784211999,268.2435024311417,190.66586379194632,194.09566398826428,198.83913500234485,198.851964547392,203.18359299562871,207.28289458784275,215.1350295287557,6.559101404827514,3.298484588652025,80.50842054762336,1.0,0.99997,0.999973,16,16,10000,2026-07-20 05:24:06,python run_baselines.py --result_path ./results/ --dbname SIFT10M --skew default --store --target_queries 0 --nruns 3 --seed 42 --nthreads 16 --runid 250227_rerun_baselines --run_desc None --index_name BruteForce IVFFlat --topK 100 --niter 10 --nprobe 1 2 4 8 16 20 32 48 64 80 128 256 512 1024 --nlist 100 1000 5000 10000 16000 --batch_size None
