batch_id,index_name,batch_size,qid,nthreads,curr_nlist,nlist,niter,seed,nprobe,cummulative_time_ms_mean,total_ms_mean,overhead_ms_mean,search_time_ms_mean,crack_time_ms_mean,refine_time_ms_mean,get_local_region_time_ms_mean,reorg_time_ms_mean,inner_point_assignments_ms_mean,update_invlists_ms_mean,metadata_tracking_time_mean,nruns,recall_1_perQ,recall_10_perQ,recall_100_perQ,cum_dist_comp
15101,CrackIVF,16,241600,16,15689,100,10,42,99999,131919.3433719629,3.0200229957699776,0.012688018614426255,3.0073349771555513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.93125,0.875,1374886650
15102,CrackIVF,16,241616,16,15689,100,10,42,99999,131922.4540349678,3.110663004918024,0.012192002031952143,3.098471002886072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.9375,0.9,0.8325,1374886650
15103,CrackIVF,16,241632,16,15689,100,10,42,99999,131925.91653796262,3.462502994807437,0.006399990525096655,3.4561030042823404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.9375,0.96875,0.925,1374886650
15104,CrackIVF,16,241648,16,15689,100,10,42,99999,131929.37651395914,3.4599759965203702,0.012623990187421441,3.447352006332949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.95,0.91625,1374886650
15105,CrackIVF,16,241664,16,15689,100,10,42,99999,131932.73738597054,3.3608720113988966,0.012784003047272563,3.348088008351624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.9375,0.9625,0.8925,1374886650
15106,CrackIVF,16,241680,16,15689,100,10,42,99999,131935.8211849758,3.0837990052532405,0.012656004400923848,3.0711430008523166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.9625,0.9275,1374886650
15107,CrackIVF,16,241696,16,15689,100,10,42,99999,131939.04275997193,3.2215749961324036,0.012784003047272563,3.208790993085131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.975,0.948125,1374886650
15108,CrackIVF,16,241712,16,15689,100,10,42,99999,131941.70119799674,2.658438024809584,0.012688018614426255,2.6457500061951578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.93125,0.85,1374886650
15109,CrackIVF,16,241728,16,15689,100,10,42,99999,131944.4525320141,2.751334017375484,0.012720003724098206,2.738614013651386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.9375,0.93125,0.89625,1374886650
15110,CrackIVF,16,241744,16,15689,100,10,42,99999,131947.1989540325,2.746422018390149,0.01222401624545455,2.7341980021446943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.85625,0.78875,1374886650
15111,CrackIVF,16,241760,16,15689,100,10,42,99999,131950.4432490503,3.2442950177937746,0.013392011169344187,3.2309030066244304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.95625,0.8875,1374886650
15112,CrackIVF,16,241776,16,15689,100,10,42,99999,131953.89560805052,3.452359000220895,0.012576027074828744,3.439782973146066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.9375,0.95,0.90375,1374886650
15113,CrackIVF,16,241792,16,15689,100,10,42,99999,131956.90011105035,3.0045029998291284,0.012447999324649572,2.992055000504479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.9375,0.9625,0.898125,1374886650
15114,CrackIVF,16,241808,16,15689,100,10,42,99999,131959.85003805254,2.9499270021915436,0.012144009815528989,2.9377829923760146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.9125,0.860625,1374886650
15115,CrackIVF,16,241824,16,15689,100,10,42,99999,131963.43596605584,3.5859280033037066,0.012623990187421441,3.573304013116285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.875,0.89375,0.8225,1374886650
15116,CrackIVF,16,241840,16,15689,100,10,42,99999,131966.66357305367,3.2276069978252053,0.013023993233218789,3.2145830045919865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.98125,0.946875,1374886650
15117,CrackIVF,16,241856,16,15689,100,10,42,99999,131969.8972760525,3.2337029988411814,0.012353004422038794,3.2213499944191426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.9375,0.94375,0.9275,1374886650
15118,CrackIVF,16,241872,16,15689,100,10,42,99999,131973.29400404124,3.3967279887292534,0.019087980035692453,3.377640008693561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.98125,0.906875,1374886650
15119,CrackIVF,16,241888,16,15689,100,10,42,99999,131976.4784910367,3.1844869954511523,0.012784003047272563,3.1717029924038798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.9375,0.91125,1374886650
15120,CrackIVF,16,241904,16,15689,100,10,42,99999,131979.35384101584,2.8753499791491777,0.013151991879567504,2.86219798726961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.9375,0.9625,0.896875,1374886650
15121,CrackIVF,16,241920,16,15689,100,10,42,99999,131982.293847017,2.940006001153961,0.012544012861326337,2.9274619882926345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.98125,0.928125,1374886650
